origin,asylum_residence,time,displaced_population
sau,nor,2015,1
sau,nor,2016,6
sau,nor,2018,6
sau,nzl,1995,1
sau,nzl,1996,1
sau,nzl,1997,1
sau,nzl,1998,9
sau,nzl,1999,9
sau,nzl,2000,8
sau,nzl,2001,8
sau,nzl,2002,8
sau,nzl,2004,7
sau,nzl,2005,2
sau,nzl,2006,2
sau,nzl,2007,3
sau,nzl,2008,7
sau,nzl,2009,11
sau,nzl,2010,23
sau,nzl,2011,23
sau,nzl,2012,39
sau,nzl,2013,41
sau,nzl,2014,43
sau,nzl,2015,45
sau,nzl,2016,59
sau,nzl,2017,59
sau,nzl,2018,80
sau,pak,2000,1
sau,pak,2001,1
sau,pak,2002,1
sau,pak,2003,1
sau,phl,2000,1
sau,phl,2010,1
sau,phl,2011,1
sau,phl,2013,1
sau,phl,2014,2
sau,phl,2015,3
sau,phl,2016,1
sau,phl,2017,5
sau,phl,2018,7
sau,prt,2011,1
sau,prt,2012,2
sau,prt,2013,2
sau,prt,2014,2
sau,prt,2015,3
sau,prt,2016,3
sau,sdn,1997,1
sau,som,2007,1
sau,som,2008,1
sau,som,2009,1
sau,swe,1993,4
sau,swe,1994,5
sau,swe,1995,5
sau,swe,1996,5
sau,swe,1997,5
sau,swe,1998,5
sau,swe,1999,5
sau,swe,2000,6
sau,swe,2001,6
sau,swe,2002,12
sau,swe,2003,9
sau,swe,2004,6
sau,swe,2005,4
sau,swe,2006,3
sau,swe,2007,3
sau,swe,2008,3
sau,swe,2009,5
sau,swe,2010,12
sau,swe,2011,12
sau,swe,2012,14
sau,swe,2013,14
sau,swe,2014,29
sau,swe,2015,62
sau,swe,2016,67
sau,swe,2017,69
sau,swe,2018,64
sau,syr,1998,1
sau,syr,1999,1
sau,syr,2000,2
sau,syr,2005,1
sau,syr,2006,2
sau,syr,2007,2
sau,syr,2008,1
sau,syr,2009,5
sau,syr,2010,5
sau,syr,2011,11
sau,syr,2012,13
sau,syr,2013,6
sau,syr,2014,8
sau,syr,2015,15
sau,syr,2016,20
sau,syr,2017,11
sau,syr,2018,11
sau,tha,2006,1
sau,tha,2007,1
sau,tha,2008,1
sau,tha,2009,2
sau,tha,2010,2
sau,tha,2011,2
sau,tha,2012,2
sau,tha,2013,2
sau,tha,2014,1
sau,tha,2015,1
sau,tha,2016,1
sau,tur,2006,1
sau,tur,2007,1
sau,tur,2008,1
sau,tur,2009,1
sau,tur,2010,1
sau,tur,2011,3
sau,tur,2012,7
sau,tur,2013,8
sau,tur,2014,9
sau,tur,2015,7
sau,tur,2016,5
sau,tur,2017,8
sau,tur,2018,17
sau,ukr,1999,1
sau,ukr,2000,1
sau,ukr,2001,1
sau,ukr,2002,1
sau,ukr,2003,1
sau,ukr,2004,1
sau,ukr,2005,1
sau,ukr,2006,1
sau,ukr,2007,1
sau,ukr,2008,1
sau,ukr,2009,6
sau,ukr,2010,6
sau,ukr,2011,1
sau,ukr,2012,1
sau,ukr,2013,1
sau,ukr,2014,1
sau,ukr,2015,1
sau,ukr,2016,1
sau,usa,1995,3
sau,usa,1996,4
sau,usa,1997,15
sau,usa,1998,26
sau,usa,1999,29
sau,usa,2000,36
sau,usa,2001,27
sau,usa,2002,65
sau,usa,2003,68
sau,usa,2004,71
sau,usa,2005,71
sau,usa,2006,107
sau,usa,2007,91
sau,usa,2008,80
sau,usa,2009,85
sau,usa,2010,95
sau,usa,2011,120
sau,usa,2012,156
sau,usa,2013,324
sau,usa,2014,479
sau,usa,2015,652
sau,usa,2016,882
sau,usa,2017,1143
sau,usa,2018,1252
sau,yem,2000,2
sau,yem,2001,55
sau,yem,2002,2
sau,yem,2005,1
sau,yem,2009,1
sau,yem,2010,1
sau,yem,2011,1
sau,yem,2012,1
sau,yem,2013,2
sau,yem,2014,2
sau,yem,2015,7
sau,yem,2016,6
sdn,ago,1999,3
sdn,ago,2000,3
sdn,ago,2001,6
sdn,ago,2002,5
sdn,ago,2003,39
sdn,ago,2004,39
sdn,ago,2005,40
sdn,ago,2006,41
sdn,ago,2007,88
sdn,ago,2008,129
sdn,ago,2009,371
sdn,ago,2010,371
sdn,ago,2011,384
sdn,ago,2012,1928
sdn,ago,2013,1836
sdn,ago,2014,1979
sdn,ago,2015,1983
sdn,ago,2016,1983
sdn,ago,2017,1983
sdn,ago,2018,1950
sdn,alb,2000,2
sdn,are,1993,5
sdn,are,1994,8
sdn,are,1995,13
sdn,are,1996,14
sdn,are,1997,14
sdn,are,1998,14
sdn,are,1999,8
sdn,are,2000,38
sdn,are,2001,31
sdn,are,2002,30
sdn,are,2003,9
sdn,are,2004,13
sdn,are,2005,13
sdn,are,2006,19
sdn,are,2007,22
sdn,are,2008,20
sdn,are,2009,15
sdn,are,2010,27
sdn,are,2011,28
sdn,are,2012,19
sdn,are,2013,6
sdn,are,2014,8
sdn,are,2015,8
sdn,are,2016,18
sdn,are,2017,20
sdn,are,2018,20
sdn,arg,1993,1
sdn,arg,1998,1
sdn,arg,1999,1
sdn,arg,2000,1
sdn,arg,2001,1
sdn,arg,2002,1
sdn,arg,2003,1
sdn,arg,2004,1
sdn,arg,2005,3
sdn,arg,2006,5
sdn,arg,2007,7
sdn,arg,2008,3
sdn,arg,2009,4
sdn,arg,2010,5
sdn,arg,2011,3
sdn,arg,2012,4
sdn,arg,2013,4
sdn,arg,2014,3
sdn,arg,2015,3
sdn,arg,2016,4
sdn,arm,1999,1
sdn,arm,2000,1
sdn,arm,2001,1
sdn,arm,2002,1
sdn,arm,2003,1
sdn,arm,2016,1
sdn,aus,1996,1270
sdn,aus,1997,1669
sdn,aus,1998,2041
sdn,aus,1999,2420
sdn,aus,2000,2887
sdn,aus,2001,3870
sdn,aus,2002,6036
sdn,aus,2003,10042
sdn,aus,2004,16365
sdn,aus,2005,18831
sdn,aus,2006,21244
sdn,aus,2007,65
sdn,aus,2008,60
sdn,aus,2009,65
sdn,aus,2010,63
sdn,aus,2011,58
sdn,aus,2012,63
sdn,aus,2013,75
sdn,aus,2014,103
sdn,aus,2015,104
sdn,aus,2016,275
sdn,aus,2017,542
sdn,aus,2018,676
sdn,aut,1998,20
sdn,aut,1999,24
sdn,aut,2000,29
sdn,aut,2001,33
sdn,aut,2002,42
sdn,aut,2003,58
sdn,aut,2004,79
sdn,aut,2005,108
sdn,aut,2006,275
sdn,aut,2007,252
sdn,aut,2008,251
sdn,aut,2009,269
sdn,aut,2010,279
sdn,aut,2011,333
sdn,aut,2012,350
sdn,aut,2013,363
sdn,aut,2014,404
sdn,aut,2015,455
sdn,aut,2016,439
sdn,aut,2017,407
sdn,aut,2018,394
sdn,aze,2000,1
sdn,aze,2001,3
sdn,aze,2002,3
sdn,aze,2003,1
sdn,aze,2004,1
sdn,bdi,2005,1
sdn,bdi,2011,1
sdn,bdi,2012,1
sdn,bdi,2013,1
sdn,bel,1998,21
sdn,bel,1999,22
sdn,bel,2000,19
sdn,bel,2001,14
sdn,bel,2002,16
sdn,bel,2003,40
sdn,bel,2004,50
sdn,bel,2005,168
sdn,bel,2006,139
sdn,bel,2007,39
sdn,bel,2008,47
sdn,bel,2009,48
sdn,bel,2010,63
sdn,bel,2011,123
sdn,bel,2012,106
sdn,bel,2013,175
sdn,bel,2014,256
sdn,bel,2015,238
sdn,bel,2016,263
sdn,bel,2017,249
sdn,bel,2018,384
sdn,ben,1993,7
sdn,ben,1997,2
sdn,ben,1998,2
sdn,ben,1999,10
sdn,ben,2000,30
sdn,ben,2001,33
sdn,ben,2002,114
sdn,ben,2003,74
sdn,ben,2004,81
sdn,ben,2005,83
sdn,ben,2006,6
sdn,ben,2007,10
sdn,ben,2008,12
sdn,ben,2009,11
sdn,ben,2010,12
sdn,ben,2011,12
sdn,ben,2012,2
sdn,ben,2013,2
sdn,ben,2014,2
sdn,ben,2015,2
sdn,ben,2016,3
sdn,bfa,1997,2
sdn,bfa,1998,1
sdn,bfa,1999,6
sdn,bfa,2000,12
sdn,bfa,2001,6
sdn,bfa,2002,7
sdn,bfa,2003,7
sdn,bfa,2004,7
sdn,bfa,2005,8
sdn,bfa,2006,7
sdn,bfa,2007,7
sdn,bfa,2008,8
sdn,bfa,2009,9
sdn,bfa,2010,8
sdn,bfa,2011,9
sdn,bfa,2012,8
sdn,bfa,2013,8
sdn,bfa,2014,8
sdn,bfa,2015,9
sdn,bfa,2016,9
sdn,bgd,1993,1
sdn,bgd,2006,1
sdn,bgd,2007,1
sdn,bgd,2008,1
sdn,bgd,2013,1
sdn,bgd,2014,1
sdn,bgd,2015,1
sdn,bgd,2016,1
sdn,bgr,1993,1
sdn,bgr,1994,3
sdn,bgr,1995,9
sdn,bgr,1996,20
sdn,bgr,1997,11
sdn,bgr,1998,10
sdn,bgr,1999,15
sdn,bgr,2000,21
sdn,bgr,2001,86
sdn,bgr,2002,158
sdn,bgr,2003,168
sdn,bgr,2004,163
sdn,bgr,2005,171
sdn,bgr,2006,173
sdn,bgr,2007,180
sdn,bgr,2008,189
sdn,bgr,2009,192
sdn,bgr,2010,200
sdn,bgr,2011,192
sdn,bgr,2012,29
sdn,bgr,2013,50
sdn,bgr,2014,45
sdn,bgr,2015,29
sdn,bgr,2016,23
sdn,bgr,2017,16
sdn,bgr,2018,16
sdn,bhr,2005,9
sdn,bhr,2006,9
sdn,bhr,2007,9
sdn,bhr,2008,8
sdn,bhr,2009,8
sdn,bhr,2016,10
sdn,blr,1998,5
sdn,blr,2005,1
sdn,blr,2015,1
sdn,blz,2000,2
sdn,blz,2001,3
sdn,bol,2006,1
sdn,bra,1995,15
sdn,bra,1996,9
sdn,bra,1997,13
sdn,bra,1998,12
sdn,bra,1999,11
sdn,bra,2000,23
sdn,bra,2001,25
sdn,bra,2002,26
sdn,bra,2003,25
sdn,bra,2004,31
sdn,bra,2005,29
sdn,bra,2006,29
sdn,bra,2007,31
sdn,bra,2008,32
sdn,bra,2009,37
sdn,bra,2010,45
sdn,bra,2011,56
sdn,bra,2012,57
sdn,bra,2013,70
sdn,bra,2014,81
sdn,bra,2015,89
sdn,bra,2016,101
sdn,bra,2017,175
sdn,bra,2018,189
sdn,bwa,1993,3
sdn,bwa,1995,7
sdn,bwa,1996,5
sdn,bwa,1997,2
sdn,bwa,1998,1
sdn,bwa,1999,8
sdn,bwa,2000,8
sdn,bwa,2001,27
sdn,bwa,2002,36
sdn,bwa,2003,32
sdn,bwa,2004,25
sdn,bwa,2005,29
sdn,bwa,2006,27
sdn,bwa,2007,25
sdn,bwa,2008,11
sdn,bwa,2009,10
sdn,bwa,2010,13
sdn,bwa,2011,19
sdn,bwa,2012,17
sdn,bwa,2013,7
sdn,bwa,2014,14
sdn,bwa,2015,11
sdn,bwa,2016,11
sdn,bwa,2017,12
sdn,caf,1964,300
sdn,caf,1965,17560
sdn,caf,1966,27000
sdn,caf,1967,21000
sdn,caf,1968,20000
sdn,caf,1969,19900
sdn,caf,1970,22670
sdn,caf,1971,25300
sdn,caf,1972,53290
sdn,caf,1973,18000
sdn,caf,1985,1250
sdn,caf,1989,60
sdn,caf,1990,3066
sdn,caf,1991,11116
sdn,caf,1992,18375
sdn,caf,1993,23508
sdn,caf,1994,25889
sdn,caf,1995,27252
sdn,caf,1996,31183
sdn,caf,1997,32541
sdn,caf,1998,33957
sdn,caf,1999,35460
sdn,caf,2000,36291
sdn,caf,2001,36725
sdn,caf,2002,38789
sdn,caf,2003,37394
sdn,caf,2004,20165
sdn,caf,2005,20329
sdn,caf,2006,20426
sdn,caf,2007,11051
sdn,caf,2008,4554
sdn,caf,2009,4636
sdn,caf,2010,4760
sdn,caf,2011,2565
sdn,caf,2012,2644
sdn,caf,2013,2652
sdn,caf,2014,1886
sdn,caf,2015,1988
sdn,caf,2016,2114
sdn,caf,2017,514
sdn,caf,2018,531
sdn,can,1994,2021
sdn,can,1995,1992
sdn,can,1996,2015
sdn,can,1997,1952
sdn,can,1998,2091
sdn,can,1999,2215
sdn,can,2000,3300
sdn,can,2001,4102
sdn,can,2002,4445
sdn,can,2003,5261
sdn,can,2004,6383
sdn,can,2005,6279
sdn,can,2006,6309
sdn,can,2007,1975
sdn,can,2008,1810
sdn,can,2009,1674
sdn,can,2010,1490
sdn,can,2011,1309
sdn,can,2012,1205
sdn,can,2013,1005
sdn,can,2014,717
sdn,can,2015,568
sdn,can,2016,799
sdn,can,2017,1411
sdn,can,2018,1908
sdn,che,1998,97
sdn,che,1999,144
sdn,che,2000,199
sdn,che,2001,227
sdn,che,2002,298
sdn,che,2003,246
sdn,che,2004,221
sdn,che,2005,225
sdn,che,2006,213
sdn,che,2007,177
sdn,che,2008,255
sdn,che,2009,253
sdn,che,2010,233
sdn,che,2011,257
sdn,che,2012,275
sdn,che,2013,269
sdn,che,2014,303
sdn,che,2015,417
sdn,che,2016,438
sdn,che,2017,400
sdn,che,2018,360
sdn,chn,1993,1
sdn,chn,1995,1
sdn,chn,1996,1
sdn,chn,1997,1
sdn,chn,1998,1
sdn,chn,1999,1
sdn,chn,2000,2
sdn,chn,2002,1
sdn,chn,2003,1
sdn,chn,2004,2
sdn,chn,2005,3
sdn,chn,2009,1
sdn,chn,2012,1
sdn,chn,2015,1
sdn,civ,1993,12
sdn,civ,1994,10
sdn,civ,1997,1
sdn,civ,1998,8
sdn,civ,1999,8
sdn,civ,2000,12
sdn,civ,2001,13
sdn,civ,2002,13
sdn,civ,2003,13
sdn,civ,2004,13
sdn,civ,2005,12
sdn,civ,2006,3
sdn,civ,2007,1
sdn,civ,2009,1
sdn,civ,2010,3
sdn,civ,2011,4
sdn,civ,2012,4
sdn,civ,2013,8
sdn,civ,2014,10
sdn,civ,2015,11
sdn,civ,2016,9
sdn,civ,2017,9
sdn,civ,2018,9
sdn,cmr,1995,126
sdn,cmr,1996,255
sdn,cmr,1997,144
sdn,cmr,2006,80
sdn,cmr,2007,95
sdn,cmr,2008,101
sdn,cmr,2009,93
sdn,cmr,2010,110
sdn,cmr,2011,107
sdn,cmr,2012,86
sdn,cmr,2013,146
sdn,cmr,2014,212
sdn,cmr,2015,186
sdn,cmr,2016,91
sdn,cmr,2017,106
sdn,cmr,2018,134
sdn,cod,1963,8000
sdn,cod,1964,8000
sdn,cod,1965,20000
sdn,cod,1966,33000
sdn,cod,1967,40000
sdn,cod,1968,66000
sdn,cod,1969,59000
sdn,cod,1970,55000
sdn,cod,1971,50000
sdn,cod,1972,51000
sdn,cod,1973,36010
sdn,cod,1990,70900
sdn,cod,1991,90780
sdn,cod,1992,109373
sdn,cod,1993,118495
sdn,cod,1994,111872
sdn,cod,1995,94192
sdn,cod,1996,96820
sdn,cod,1997,61181
sdn,cod,1998,31100
sdn,cod,1999,68040
sdn,cod,2000,72928
sdn,cod,2001,75197
sdn,cod,2002,76050
sdn,cod,2003,45167
sdn,cod,2004,45404
sdn,cod,2005,29991
sdn,cod,2006,12921
sdn,cod,2007,6188
sdn,cod,2008,2519
sdn,cod,2009,2509
sdn,cod,2010,2507
sdn,cod,2011,2514
sdn,cod,2012,2506
sdn,cod,2013,2565
sdn,cod,2016,150
sdn,cod,2017,151
sdn,cod,2018,152
sdn,cog,1997,1
sdn,cog,1998,30
sdn,cog,1999,30
sdn,cog,2000,6
sdn,cog,2001,22
sdn,cog,2002,24
sdn,cog,2003,23
sdn,cog,2004,23
sdn,cog,2005,34
sdn,cog,2006,44
sdn,cog,2007,44
sdn,cog,2008,52
sdn,cog,2009,59
sdn,cog,2010,56
sdn,cog,2011,44
sdn,cog,2012,46
sdn,cog,2013,45
sdn,cog,2014,49
sdn,cog,2015,50
sdn,cog,2016,55
sdn,cog,2017,61
sdn,cog,2018,88
sdn,col,2004,1
sdn,col,2005,1
sdn,col,2006,1
sdn,col,2007,1
sdn,col,2008,2
sdn,col,2009,1
sdn,col,2010,1
sdn,col,2011,1
sdn,col,2012,1
sdn,col,2013,1
sdn,col,2014,2
sdn,col,2015,1
sdn,col,2016,1
sdn,cri,2008,1
sdn,cri,2009,4
sdn,cri,2010,1
sdn,cri,2011,1
sdn,cri,2012,1
sdn,cri,2013,1
sdn,cri,2014,1
sdn,cri,2015,1
sdn,cri,2016,1
sdn,cub,1989,370
sdn,cub,1994,278
sdn,cub,1995,271
sdn,cub,1996,263
sdn,cub,1997,129
sdn,cub,1998,53
sdn,cub,1999,40
sdn,cub,2000,30
sdn,cub,2001,16
sdn,cub,2002,10
sdn,cub,2003,7
sdn,cub,2004,5
sdn,cub,2005,3
sdn,cub,2006,2
sdn,cub,2007,2
sdn,cub,2009,2
sdn,cub,2010,2
sdn,cub,2011,3
sdn,cub,2018,7
sdn,cyp,1994,2
sdn,cyp,1995,2
sdn,cyp,1996,2
sdn,cyp,1997,1
sdn,cyp,1998,3
sdn,cyp,1999,3
sdn,cyp,2000,2
sdn,cyp,2001,2
sdn,cyp,2002,4
sdn,cyp,2003,3
sdn,cyp,2004,9
sdn,cyp,2005,10
sdn,cyp,2006,13
sdn,cyp,2007,12
sdn,cyp,2008,10
sdn,cyp,2009,7
sdn,cyp,2010,9
sdn,cyp,2011,7
sdn,cyp,2012,5
sdn,cyp,2013,9
sdn,cyp,2014,11
sdn,cyp,2015,11
sdn,cyp,2016,14
sdn,cyp,2017,14
sdn,cyp,2018,13
sdn,cze,2000,18
sdn,cze,2001,4
sdn,cze,2002,4
sdn,cze,2003,5
sdn,cze,2004,7
sdn,cze,2005,8
sdn,cze,2007,14
sdn,cze,2008,21
sdn,cze,2009,25
sdn,cze,2010,25
sdn,cze,2011,20
sdn,cze,2012,22
sdn,cze,2013,21
sdn,cze,2014,20
sdn,cze,2015,17
sdn,cze,2016,17
sdn,cze,2017,17
sdn,cze,2018,11
sdn,deu,2000,88
sdn,deu,2001,136
sdn,deu,2002,1522
sdn,deu,2003,1431
sdn,deu,2004,1368
sdn,deu,2005,1224
sdn,deu,2006,608
sdn,deu,2007,539
sdn,deu,2008,589
sdn,deu,2009,679
sdn,deu,2010,676
sdn,deu,2011,678
sdn,deu,2012,842
sdn,deu,2013,851
sdn,deu,2014,1352
sdn,deu,2015,2044
sdn,deu,2016,4001
sdn,deu,2017,4264
sdn,deu,2018,4279
sdn,dji,1996,3
sdn,dji,1997,12
sdn,dji,1998,13
sdn,dji,1999,12
sdn,dji,2000,10
sdn,dji,2001,8
sdn,dji,2002,1
sdn,dji,2003,5
sdn,dji,2004,2
sdn,dji,2005,2
sdn,dji,2006,2
sdn,dji,2007,5
sdn,dji,2008,4
sdn,dji,2009,4
sdn,dji,2010,7
sdn,dji,2011,7
sdn,dji,2012,8
sdn,dji,2013,7
sdn,dji,2014,6
sdn,dji,2015,9
sdn,dji,2016,5
sdn,dji,2017,6
sdn,dji,2018,7
sdn,dnk,1990,2
sdn,dnk,1991,8
sdn,dnk,1992,9
sdn,dnk,1993,25
sdn,dnk,1994,25
sdn,dnk,1995,25
sdn,dnk,1996,25
sdn,dnk,1997,48
sdn,dnk,1998,56
sdn,dnk,1999,106
sdn,dnk,2000,170
sdn,dnk,2001,264
sdn,dnk,2002,300
sdn,dnk,2003,300
sdn,dnk,2004,312
sdn,dnk,2005,359
sdn,dnk,2006,382
sdn,dnk,2007,99
sdn,dnk,2008,102
sdn,dnk,2009,116
sdn,dnk,2010,113
sdn,dnk,2011,96
sdn,dnk,2012,73
sdn,dnk,2013,79
sdn,dnk,2014,87
sdn,dnk,2015,136
sdn,dnk,2016,96
sdn,dnk,2017,87
sdn,dnk,2018,78
sdn,dom,2010,4
sdn,dza,2000,6
sdn,dza,2007,4
sdn,dza,2008,4
sdn,dza,2010,20
sdn,dza,2011,51
sdn,dza,2012,33
sdn,dza,2013,20
sdn,dza,2014,13
sdn,dza,2015,7
sdn,dza,2016,5
sdn,dza,2017,6
sdn,dza,2018,21
sdn,ecu,2000,1
sdn,ecu,2001,2
sdn,ecu,2002,1
sdn,ecu,2003,1
sdn,ecu,2004,2
sdn,ecu,2005,3
sdn,ecu,2006,3
sdn,ecu,2007,4
sdn,ecu,2008,4
sdn,ecu,2009,5
sdn,ecu,2010,5
sdn,ecu,2011,5
sdn,ecu,2012,5
sdn,ecu,2013,6
sdn,ecu,2014,5
sdn,ecu,2015,5
sdn,egy,1994,755
sdn,egy,1995,1221
sdn,egy,1996,1649
sdn,egy,1997,1587
sdn,egy,1998,1868
sdn,egy,1999,2580
sdn,egy,2000,11573
sdn,egy,2001,15953
sdn,egy,2002,15036
sdn,egy,2003,16552
sdn,egy,2004,23028
sdn,egy,2005,23725
sdn,egy,2006,25602
sdn,egy,2007,25327
sdn,egy,2008,24237
sdn,egy,2009,22329
sdn,egy,2010,22762
sdn,egy,2011,24894
sdn,egy,2012,22938
sdn,egy,2013,26429
sdn,egy,2014,26757
sdn,egy,2015,28625
sdn,egy,2016,33129
sdn,egy,2017,35737
sdn,egy,2018,41771
sdn,eri,1994,2
sdn,eri,1995,37
sdn,eri,1996,123
sdn,eri,1997,112
sdn,eri,1998,159
sdn,eri,1999,702
sdn,eri,2000,741
sdn,eri,2001,529
sdn,eri,2002,625
sdn,eri,2003,631
sdn,eri,2004,736
sdn,eri,2005,796
sdn,eri,2006,813
sdn,eri,2007,797
sdn,eri,2008,112
sdn,eri,2009,117
sdn,eri,2010,186
sdn,eri,2011,173
sdn,eri,2012,65
sdn,eri,2013,57
sdn,eri,2014,99
sdn,eri,2015,28
sdn,eri,2016,67
sdn,eri,2017,67
sdn,eri,2018,70
sdn,esp,1993,3
sdn,esp,1994,11
sdn,esp,1995,12
sdn,esp,1996,21
sdn,esp,1997,23
sdn,esp,1998,24
sdn,esp,1999,32
sdn,esp,2000,33
sdn,esp,2001,36
sdn,esp,2002,37
sdn,esp,2003,35
sdn,esp,2004,28
sdn,esp,2005,27
sdn,esp,2006,19
sdn,esp,2007,18
sdn,esp,2008,19
sdn,esp,2009,12
sdn,esp,2010,28
sdn,esp,2011,10
sdn,esp,2012,64
sdn,esp,2013,54
sdn,esp,2014,59
sdn,esp,2015,72
sdn,esp,2016,87
sdn,esp,2017,102
sdn,esp,2018,182
sdn,est,2010,1
sdn,est,2011,1
sdn,est,2012,1
sdn,est,2013,4
sdn,est,2014,26
sdn,est,2015,24
sdn,est,2016,29
sdn,est,2017,24
sdn,est,2018,18
sdn,eth,1968,20000
sdn,eth,1969,20300
sdn,eth,1970,21000
sdn,eth,1971,22670
sdn,eth,1972,31740
sdn,eth,1973,19170
sdn,eth,1974,6150
sdn,eth,1975,11000
sdn,eth,1976,10600
sdn,eth,1977,10850
sdn,eth,1978,10850
sdn,eth,1979,10850
sdn,eth,1980,10850
sdn,eth,1981,5350
sdn,eth,1982,5350
sdn,eth,1983,31000
sdn,eth,1984,180000
sdn,eth,1985,180000
sdn,eth,1986,132000
sdn,eth,1987,250050
sdn,eth,1988,330296
sdn,eth,1989,384989
sdn,eth,1990,406025
sdn,eth,1991,385670
sdn,eth,1992,25600
sdn,eth,1993,44376
sdn,eth,1994,51800
sdn,eth,1995,61113
sdn,eth,1996,75743
sdn,eth,1997,56868
sdn,eth,1998,58580
sdn,eth,1999,70262
sdn,eth,2000,71732
sdn,eth,2001,80934
sdn,eth,2002,89952
sdn,eth,2003,94902
sdn,eth,2004,90491
sdn,eth,2005,73927
sdn,eth,2006,72933
sdn,eth,2007,58503
sdn,eth,2008,36291
sdn,eth,2009,24659
sdn,eth,2010,25385
sdn,eth,2011,46282
sdn,eth,2012,27446
sdn,eth,2013,33891
sdn,eth,2014,35725
sdn,eth,2015,38171
sdn,eth,2016,40343
sdn,eth,2017,44389
sdn,eth,2018,44440
sdn,fin,1998,22
sdn,fin,1999,22
sdn,fin,2000,22
sdn,fin,2001,133
sdn,fin,2002,120
sdn,fin,2003,253
sdn,fin,2004,546
sdn,fin,2005,778
sdn,fin,2006,782
sdn,fin,2007,5
sdn,fin,2008,6
sdn,fin,2009,10
sdn,fin,2010,14
sdn,fin,2011,17
sdn,fin,2012,19
sdn,fin,2013,21
sdn,fin,2014,17
sdn,fin,2015,37
sdn,fin,2016,37
sdn,fin,2017,46
sdn,fin,2018,39
sdn,fra,1995,108
sdn,fra,1996,124
sdn,fra,1997,168
sdn,fra,1998,221
sdn,fra,1999,245
sdn,fra,2000,237
sdn,fra,2001,283
sdn,fra,2002,292
sdn,fra,2003,336
sdn,fra,2004,459
sdn,fra,2005,630
sdn,fra,2006,799
sdn,fra,2007,994
sdn,fra,2008,1151
sdn,fra,2009,1368
sdn,fra,2010,1597
sdn,fra,2011,1906
sdn,fra,2012,2180
sdn,fra,2013,3144
sdn,fra,2014,4242
sdn,fra,2015,8008
sdn,fra,2016,12051
sdn,fra,2017,15169
sdn,fra,2018,18649
sdn,gab,1999,18
sdn,gab,2000,22
sdn,gab,2001,19
sdn,gab,2002,16
sdn,gab,2003,16
sdn,gab,2004,12
sdn,gab,2005,11
sdn,gab,2006,18
sdn,gab,2007,19
sdn,gab,2008,19
sdn,gab,2009,19
sdn,gab,2010,19
sdn,gab,2011,19
sdn,gab,2012,19
sdn,gab,2013,18
sdn,gab,2014,8
sdn,gab,2015,2
sdn,gab,2016,2
sdn,gbr,1988,56
sdn,gbr,1989,101
sdn,gbr,1990,116
sdn,gbr,1991,128
sdn,gbr,1992,390
sdn,gbr,1993,1787
sdn,gbr,1994,1835
sdn,gbr,1995,1845
sdn,gbr,1996,1902
sdn,gbr,1997,1963
sdn,gbr,1998,2000
sdn,gbr,1999,2000
sdn,gbr,2000,2565
sdn,gbr,2001,2710
sdn,gbr,2002,2780
sdn,gbr,2003,1852
sdn,gbr,2004,2426
sdn,gbr,2005,2896
sdn,gbr,2006,3108
sdn,gbr,2007,3203
sdn,gbr,2008,3205
sdn,gbr,2009,3204
sdn,gbr,2010,3128
sdn,gbr,2011,3809
sdn,gbr,2012,4038
sdn,gbr,2013,4242
sdn,gbr,2014,5073
sdn,gbr,2015,7258
sdn,gbr,2016,8389
sdn,gbr,2017,9547
sdn,gbr,2018,10664
sdn,geo,2014,2
sdn,geo,2015,2
sdn,geo,2016,1
sdn,geo,2017,10
sdn,geo,2018,12
sdn,gha,1993,49
sdn,gha,1994,5
sdn,gha,1995,5
sdn,gha,1996,145
sdn,gha,1997,12
sdn,gha,1998,102
sdn,gha,1999,100
sdn,gha,2000,23
sdn,gha,2001,22
sdn,gha,2002,31
sdn,gha,2003,42
sdn,gha,2004,232
sdn,gha,2005,591
sdn,gha,2006,633
sdn,gha,2007,633
sdn,gha,2008,453
sdn,gha,2009,340
sdn,gha,2010,308
sdn,gha,2011,420
sdn,gha,2012,427
sdn,gha,2013,461
sdn,gha,2014,504
sdn,gha,2015,625
sdn,gha,2016,525
sdn,gha,2017,602
sdn,gha,2018,642
sdn,gin,1998,3
sdn,gin,1999,3
sdn,gin,2000,3
sdn,gin,2002,1
sdn,gin,2003,2
sdn,gin,2004,2
sdn,gin,2005,1
sdn,gin,2009,1
sdn,gmb,1993,5
sdn,gmb,1997,1
sdn,gmb,1998,1
sdn,gmb,1999,1
sdn,gmb,2002,1
sdn,gmb,2009,3
sdn,gmb,2010,2
sdn,gmb,2011,2
sdn,gmb,2012,1
sdn,gmb,2013,1
sdn,gmb,2014,1
sdn,gmb,2015,1
sdn,gmb,2016,1
sdn,gnb,1993,2
sdn,gnb,2008,1
sdn,gnb,2009,3
sdn,gnb,2010,3
sdn,grc,1993,54
sdn,grc,1994,54
sdn,grc,2000,41
sdn,grc,2001,56
sdn,grc,2002,52
sdn,grc,2003,138
sdn,grc,2004,134
sdn,grc,2005,119
sdn,grc,2006,66
sdn,grc,2007,66
sdn,grc,2008,75
sdn,grc,2009,39
sdn,grc,2010,520
sdn,grc,2011,28
sdn,grc,2012,44
sdn,grc,2013,485
sdn,grc,2014,400
sdn,grc,2015,388
sdn,grc,2016,425
sdn,grc,2017,470
sdn,grc,2018,530
sdn,gtm,1998,1
sdn,gtm,1999,1
