asylum_residence,displacement_type,time,displaced_population
ken,asylum_seekers,2000,8713.0
ken,asylum_seekers,2001,12595.0
ken,asylum_seekers,2002,2418.0
ken,asylum_seekers,2003,4023.0
ken,asylum_seekers,2004,9474.0
ken,asylum_seekers,2005,16460.0
ken,asylum_seekers,2006,18515.0
ken,asylum_seekers,2007,5765.0
ken,asylum_seekers,2008,8760.0
ken,asylum_seekers,2009,18958.0
ken,asylum_seekers,2010,27966.0
ken,asylum_seekers,2011,35271.0
ken,asylum_seekers,2012,41944.0
ken,asylum_seekers,2013,52285.0
ken,asylum_seekers,2014,34011.0
ken,asylum_seekers,2015,39969.0
ken,asylum_seekers,2016,43764.0
ken,asylum_seekers,2017,56492.0
ken,asylum_seekers,2018,50445.0
ken,internally_displaced_persons,2008,404000.0
ken,internally_displaced_persons,2009,399000.0
ken,internally_displaced_persons,2010,300000.0
ken,internally_displaced_persons,2011,300000.0
ken,internally_displaced_persons,2012,412000.0
ken,refugees,1970,930.0
ken,refugees,1971,2600.0
ken,refugees,1972,2490.0
ken,refugees,1973,2970.0
ken,refugees,1974,2740.0
ken,refugees,1975,2450.0
ken,refugees,1976,2500.0
ken,refugees,1977,6010.0
ken,refugees,1978,6500.0
ken,refugees,1979,5810.0
ken,refugees,1980,3510.0
ken,refugees,1981,3380.0
ken,refugees,1982,4760.0
ken,refugees,1983,6760.0
ken,refugees,1984,8060.0
ken,refugees,1985,8790.0
ken,refugees,1986,8040.0
ken,refugees,1987,10220.0
ken,refugees,1988,12810.0
ken,refugees,1989,12654.0
ken,refugees,1990,14249.0
ken,refugees,1991,120163.0
ken,refugees,1992,402194.0
ken,refugees,1993,301595.0
ken,refugees,1994,252423.0
ken,refugees,1995,234665.0
ken,refugees,1996,223640.0
ken,refugees,1997,232097.0
ken,refugees,1998,238187.0
ken,refugees,1999,223696.0
ken,refugees,2000,206106.0
ken,refugees,2001,239221.0
ken,refugees,2002,233671.0
ken,refugees,2003,237512.0
ken,refugees,2004,239835.0
ken,refugees,2005,251271.0
ken,refugees,2006,272531.0
ken,refugees,2007,265729.0
ken,refugees,2008,320605.0
ken,refugees,2009,358928.0
ken,refugees,2010,402905.0
ken,refugees,2011,566487.0
ken,refugees,2012,564933.0
ken,refugees,2013,534938.0
ken,refugees,2014,551352.0
ken,refugees,2015,553912.0
ken,refugees,2016,451099.0
ken,refugees,2017,431888.0
ken,refugees,2018,421228.0
ken,returned_idps,2008,346000.0
ken,returned_idps,2009,5000.0
ken,returned_refugees,1972,150.0
ken,returned_refugees,1973,250.0
ken,returned_refugees,1976,440.0
ken,returned_refugees,1979,1400.0
ken,returned_refugees,1980,750.0
ken,returned_refugees,1982,50.0
ken,returned_refugees,1985,100.0
ken,returned_refugees,1986,1450.0
ken,returned_refugees,1987,260.0
ken,returned_refugees,1988,460.0
ken,returned_refugees,1989,310.0
ken,returned_refugees,1990,80.0
ken,returned_refugees,1991,60.0
ken,returned_refugees,1992,18780.0
ken,returned_refugees,1993,110419.0
ken,returned_refugees,1994,76315.0
ken,returned_refugees,1995,44523.0
ken,returned_refugees,1996,2141.0
ken,returned_refugees,1997,4077.0
ken,returned_refugees,1998,5390.0
ken,returned_refugees,1999,1886.0
ken,returned_refugees,2000,1206.0
ken,returned_refugees,2001,2533.0
ken,returned_refugees,2002,470.0
ken,returned_refugees,2003,831.0
ken,returned_refugees,2004,177.0
ken,returned_refugees,2005,481.0
ken,returned_refugees,2006,2280.0
ken,returned_refugees,2007,19195.0
ken,returned_refugees,2008,9884.0
ken,returned_refugees,2009,668.0
ken,returned_refugees,2010,83.0
ken,returned_refugees,2011,127.0
ken,returned_refugees,2012,17.0
ken,returned_refugees,2013,28833.0
ken,returned_refugees,2014,800.0
ken,returned_refugees,2015,5847.0
ken,returned_refugees,2016,33801.0
ken,stateless_persons,2006,100000.0
ken,stateless_persons,2007,100000.0
ken,stateless_persons,2008,100000.0
ken,stateless_persons,2009,100000.0
ken,stateless_persons,2010,20000.0
ken,stateless_persons,2011,20000.0
ken,stateless_persons,2012,20000.0
ken,stateless_persons,2013,20000.0
ken,stateless_persons,2014,20000.0
ken,stateless_persons,2015,20000.0
ken,stateless_persons,2016,20000.0
ken,stateless_persons,2017,18500.0
ken,stateless_persons,2018,18500.0
kgz,asylum_seekers,2000,386.0
kgz,asylum_seekers,2001,470.0
kgz,asylum_seekers,2002,654.0
kgz,asylum_seekers,2003,635.0
kgz,asylum_seekers,2004,453.0
kgz,asylum_seekers,2005,498.0
kgz,asylum_seekers,2006,569.0
kgz,asylum_seekers,2007,715.0
kgz,asylum_seekers,2008,765.0
kgz,asylum_seekers,2009,495.0
kgz,asylum_seekers,2010,554.0
kgz,asylum_seekers,2011,408.0
kgz,asylum_seekers,2012,351.0
kgz,asylum_seekers,2013,378.0
kgz,asylum_seekers,2014,207.0
kgz,asylum_seekers,2015,158.0
kgz,asylum_seekers,2016,120.0
kgz,asylum_seekers,2017,100.0
kgz,asylum_seekers,2018,95.0
kgz,internally_displaced_persons,1999,5569.0
kgz,internally_displaced_persons,2010,80000.0
kgz,internally_displaced_persons,2011,163900.0
kgz,internally_displaced_persons,2012,168600.0
kgz,others_of_concern,2006,1129.0
kgz,refugees,1993,21242.0
kgz,refugees,1994,21239.0
kgz,refugees,1995,13407.0
kgz,refugees,1996,16707.0
kgz,refugees,1997,15276.0
kgz,refugees,1998,14560.0
kgz,refugees,1999,10849.0
kgz,refugees,2000,10609.0
kgz,refugees,2001,9296.0
kgz,refugees,2002,7708.0
kgz,refugees,2003,5591.0
kgz,refugees,2004,3753.0
kgz,refugees,2005,2598.0
kgz,refugees,2006,366.0
kgz,refugees,2007,723.0
kgz,refugees,2008,375.0
kgz,refugees,2009,423.0
kgz,refugees,2010,2458.0
kgz,refugees,2011,6095.0
kgz,refugees,2012,4941.0
kgz,refugees,2013,466.0
kgz,refugees,2014,482.0
kgz,refugees,2015,354.0
kgz,refugees,2016,339.0
kgz,refugees,2017,334.0
kgz,refugees,2018,319.0
kgz,returned_idps,2000,5569.0
kgz,returned_idps,2010,200000.0
kgz,returned_idps,2011,8100.0
kgz,returned_idps,2012,3400.0
kgz,returned_refugees,1998,1140.0
kgz,returned_refugees,1999,1862.0
kgz,returned_refugees,2000,921.0
kgz,returned_refugees,2001,1190.0
kgz,returned_refugees,2002,196.0
kgz,returned_refugees,2003,98.0
kgz,returned_refugees,2004,16.0
kgz,returned_refugees,2005,4.0
kgz,returned_refugees,2006,150.0
kgz,returned_refugees,2007,15.0
kgz,returned_refugees,2008,18.0
kgz,returned_refugees,2009,28.0
kgz,returned_refugees,2010,7.0
kgz,returned_refugees,2011,3.0
kgz,returned_refugees,2012,3.0
kgz,returned_refugees,2015,12.0
kgz,stateless_persons,2005,100000.0
kgz,stateless_persons,2006,10190.0
kgz,stateless_persons,2007,9480.0
kgz,stateless_persons,2008,19943.0
kgz,stateless_persons,2009,24615.0
kgz,stateless_persons,2010,21157.0
kgz,stateless_persons,2011,32300.0
kgz,stateless_persons,2012,15473.0
kgz,stateless_persons,2013,11425.0
kgz,stateless_persons,2014,12133.0
kgz,stateless_persons,2015,9118.0
kgz,stateless_persons,2016,2334.0
kgz,stateless_persons,2017,855.0
kgz,stateless_persons,2018,548.0
khm,asylum_seekers,2000,167.0
khm,asylum_seekers,2001,1051.0
khm,asylum_seekers,2002,81.0
khm,asylum_seekers,2003,46.0
khm,asylum_seekers,2004,316.0
khm,asylum_seekers,2005,68.0
khm,asylum_seekers,2006,127.0
khm,asylum_seekers,2007,239.0
khm,asylum_seekers,2008,61.0
khm,asylum_seekers,2009,29.0
khm,asylum_seekers,2010,51.0
khm,asylum_seekers,2011,49.0
khm,asylum_seekers,2012,24.0
khm,asylum_seekers,2013,12.0
khm,asylum_seekers,2014,40.0
khm,asylum_seekers,2015,27.0
khm,asylum_seekers,2016,177.0
khm,asylum_seekers,2017,39.0
khm,internally_displaced_persons,1994,124100.0
khm,internally_displaced_persons,1995,49700.0
khm,internally_displaced_persons,1996,29406.0
khm,others_of_concern,2005,31.0
khm,others_of_concern,2006,60.0
khm,others_of_concern,2014,1.0
khm,others_of_concern,2015,197.0
khm,refugees,1964,10000.0
khm,refugees,1965,15000.0
khm,refugees,1966,17000.0
khm,refugees,1967,20000.0
khm,refugees,1968,22000.0
khm,refugees,1969,22000.0
khm,refugees,1970,20000.0
khm,refugees,1993,5.0
khm,refugees,1994,10.0
khm,refugees,1995,15.0
khm,refugees,1996,16.0
khm,refugees,1997,14.0
khm,refugees,1998,21.0
khm,refugees,1999,21.0
khm,refugees,2000,34.0
khm,refugees,2001,50.0
khm,refugees,2002,200.0
khm,refugees,2003,76.0
khm,refugees,2004,382.0
khm,refugees,2005,127.0
khm,refugees,2006,99.0
khm,refugees,2007,179.0
khm,refugees,2008,164.0
khm,refugees,2009,135.0
khm,refugees,2010,129.0
khm,refugees,2011,64.0
khm,refugees,2012,77.0
khm,refugees,2013,68.0
khm,refugees,2014,63.0
khm,refugees,2015,76.0
khm,refugees,2016,66.0
khm,refugees,2017,61.0
khm,returned_idps,1997,37899.0
khm,returned_refugees,1996,3.0
khm,returned_refugees,1998,1.0
khm,returned_refugees,1999,1.0
khm,returned_refugees,2003,32.0
khm,returned_refugees,2004,13.0
khm,returned_refugees,2005,176.0
khm,returned_refugees,2006,63.0
khm,returned_refugees,2007,63.0
khm,returned_refugees,2008,315.0
khm,returned_refugees,2009,121.0
khm,returned_refugees,2011,21.0
khm,returned_refugees,2012,2.0
khm,returned_refugees,2013,4.0
khm,returned_refugees,2015,1.0
khm,returned_refugees,2016,3.0
khm,stateless_persons,2018,57444.0
kna,asylum_seekers,2012,1.0
kna,asylum_seekers,2013,2.0
kna,asylum_seekers,2014,1.0
kna,asylum_seekers,2017,5.0
kna,refugees,2014,1.0
kor,asylum_seekers,2000,46.0
kor,asylum_seekers,2001,68.0
kor,asylum_seekers,2002,72.0
kor,asylum_seekers,2003,139.0
kor,asylum_seekers,2004,247.0
kor,asylum_seekers,2005,519.0
kor,asylum_seekers,2006,614.0
kor,asylum_seekers,2007,1155.0
kor,asylum_seekers,2008,1289.0
kor,asylum_seekers,2009,660.0
kor,asylum_seekers,2010,712.0
kor,asylum_seekers,2011,1169.0
kor,asylum_seekers,2012,1548.0
kor,asylum_seekers,2013,2397.0
kor,asylum_seekers,2014,3489.0
kor,asylum_seekers,2015,5442.0
kor,asylum_seekers,2016,6861.0
kor,asylum_seekers,2017,9528.0
kor,asylum_seekers,2018,19772.0
kor,refugees,1978,70.0
kor,refugees,1979,170.0
kor,refugees,1981,60.0
kor,refugees,1982,70.0
kor,refugees,1987,60.0
kor,refugees,1988,120.0
kor,refugees,1989,230.0
kor,refugees,1990,230.0
kor,refugees,1991,162.0
kor,refugees,1992,149.0
kor,refugees,1995,5.0
kor,refugees,1996,6.0
kor,refugees,1997,3.0
kor,refugees,1998,1.0
kor,refugees,1999,7.0
kor,refugees,2000,6.0
kor,refugees,2001,7.0
kor,refugees,2002,17.0
kor,refugees,2003,25.0
kor,refugees,2004,44.0
kor,refugees,2005,69.0
kor,refugees,2006,96.0
kor,refugees,2007,118.0
kor,refugees,2008,172.0
kor,refugees,2009,268.0
kor,refugees,2010,358.0
kor,refugees,2011,401.0
kor,refugees,2012,487.0
kor,refugees,2013,548.0
kor,refugees,2014,1173.0
kor,refugees,2015,1463.0
kor,refugees,2016,1807.0
kor,refugees,2017,2215.0
kor,refugees,2018,2875.0
kor,returned_refugees,1996,2.0
kor,returned_refugees,2003,3.0
kor,stateless_persons,2008,236.0
kor,stateless_persons,2009,103.0
kor,stateless_persons,2010,179.0
kor,stateless_persons,2011,179.0
kor,stateless_persons,2012,179.0
kor,stateless_persons,2013,222.0
kor,stateless_persons,2014,204.0
kor,stateless_persons,2015,197.0
kor,stateless_persons,2016,197.0
kor,stateless_persons,2017,197.0
kor,stateless_persons,2018,197.0
kwt,asylum_seekers,2000,56.0
kwt,asylum_seekers,2001,80.0
kwt,asylum_seekers,2002,185.0
kwt,asylum_seekers,2003,189.0
kwt,asylum_seekers,2004,157.0
kwt,asylum_seekers,2005,203.0
kwt,asylum_seekers,2006,525.0
kwt,asylum_seekers,2007,701.0
kwt,asylum_seekers,2008,2648.0
kwt,asylum_seekers,2009,2985.0
kwt,asylum_seekers,2010,3275.0
kwt,asylum_seekers,2011,1118.0
kwt,asylum_seekers,2012,829.0
kwt,asylum_seekers,2013,1030.0
kwt,asylum_seekers,2014,1038.0
kwt,asylum_seekers,2015,900.0
kwt,asylum_seekers,2016,823.0
kwt,asylum_seekers,2017,941.0
kwt,asylum_seekers,2018,963.0
kwt,others_of_concern,1997,138000.0
kwt,others_of_concern,1998,138000.0
kwt,others_of_concern,1999,138147.0
kwt,others_of_concern,2000,138000.0
kwt,others_of_concern,2001,138000.0
kwt,others_of_concern,2002,138000.0
kwt,others_of_concern,2003,101000.0
kwt,others_of_concern,2004,21000.0
kwt,others_of_concern,2005,21000.0
kwt,others_of_concern,2006,21000.0
kwt,others_of_concern,2018,16.0
kwt,refugees,1979,5000.0
kwt,refugees,1980,5000.0
kwt,refugees,1981,2000.0
kwt,refugees,1982,2220.0
kwt,refugees,1983,2220.0
kwt,refugees,1984,2810.0
kwt,refugees,1985,2280.0
kwt,refugees,1989,210.0
kwt,refugees,1991,45590.0
kwt,refugees,1992,44879.0
kwt,refugees,1993,30000.0
kwt,refugees,1994,30020.0
kwt,refugees,1995,3306.0
kwt,refugees,1996,3831.0
kwt,refugees,1997,3787.0
kwt,refugees,1998,4182.0
kwt,refugees,1999,4334.0
kwt,refugees,2000,2776.0
kwt,refugees,2001,1255.0
kwt,refugees,2002,1521.0
kwt,refugees,2003,1518.0
kwt,refugees,2004,1519.0
kwt,refugees,2005,1523.0
kwt,refugees,2006,50.0
kwt,refugees,2007,38159.0
kwt,refugees,2008,38238.0
kwt,refugees,2009,221.0
kwt,refugees,2010,184.0
kwt,refugees,2011,335.0
kwt,refugees,2012,674.0
kwt,refugees,2013,635.0
kwt,refugees,2014,614.0
kwt,refugees,2015,741.0
kwt,refugees,2016,939.0
kwt,refugees,2017,612.0
kwt,refugees,2018,661.0
kwt,returned_refugees,1985,600.0
kwt,returned_refugees,1994,90.0
kwt,returned_refugees,1995,209.0
kwt,returned_refugees,1996,313.0
kwt,returned_refugees,2012,95.0
kwt,returned_refugees,2013,115.0
kwt,returned_refugees,2014,43.0
kwt,returned_refugees,2015,29.0
kwt,stateless_persons,2004,80000.0
kwt,stateless_persons,2005,80000.0
kwt,stateless_persons,2006,88086.0
kwt,stateless_persons,2007,91000.0
kwt,stateless_persons,2008,92000.0
kwt,stateless_persons,2009,93000.0
kwt,stateless_persons,2010,93000.0
kwt,stateless_persons,2011,93000.0
kwt,stateless_persons,2012,93000.0
kwt,stateless_persons,2013,93000.0
kwt,stateless_persons,2014,93000.0
kwt,stateless_persons,2015,93000.0
kwt,stateless_persons,2016,93000.0
kwt,stateless_persons,2017,92000.0
kwt,stateless_persons,2018,92000.0
lao,refugees,1972,700.0
lao,refugees,1975,70.0
lao,refugees,1976,110.0
lao,refugees,1977,100.0
lao,refugees,1978,120.0
lao,refugees,1979,110.0
lao,refugees,1980,10370.0
lao,refugees,1981,3500.0
lao,refugees,1982,3500.0
lao,refugees,1983,1260.0
lao,refugees,1984,1200.0
lao,refugees,1987,80.0
lao,refugees,1998,2.0
lao,returned_refugees,1980,19940.0
lao,returned_refugees,1981,6900.0
lao,returned_refugees,1983,2240.0
lao,returned_refugees,2000,1.0
lbn,asylum_seekers,2000,6023.0
lbn,asylum_seekers,2001,3680.0
lbn,asylum_seekers,2002,162.0
lbn,asylum_seekers,2003,531.0
lbn,asylum_seekers,2004,681.0
lbn,asylum_seekers,2005,1450.0
lbn,asylum_seekers,2006,2579.0
lbn,asylum_seekers,2007,582.0
lbn,asylum_seekers,2008,524.0
lbn,asylum_seekers,2009,607.0
lbn,asylum_seekers,2010,1417.0
lbn,asylum_seekers,2011,1736.0
lbn,asylum_seekers,2012,1912.0
lbn,asylum_seekers,2013,2274.0
lbn,asylum_seekers,2014,7434.0
lbn,asylum_seekers,2015,12139.0
lbn,asylum_seekers,2016,13745.0
lbn,asylum_seekers,2017,15297.0
lbn,asylum_seekers,2018,16386.0
lbn,internally_displaced_persons,2006,200000.0
lbn,internally_displaced_persons,2007,70000.0
lbn,others_of_concern,2005,19.0
lbn,others_of_concern,2006,110.0
lbn,others_of_concern,2011,4840.0
lbn,others_of_concern,2013,3706.0
lbn,others_of_concern,2014,5705.0
lbn,others_of_concern,2015,5238.0
lbn,others_of_concern,2016,4589.0
lbn,others_of_concern,2017,4161.0
lbn,others_of_concern,2018,3518.0
lbn,refugees,1964,1310.0
lbn,refugees,1965,570.0
lbn,refugees,1966,3430.0
lbn,refugees,1968,4510.0
lbn,refugees,1969,4510.0
lbn,refugees,1971,3050.0
lbn,refugees,1972,3340.0
lbn,refugees,1973,3830.0
lbn,refugees,1976,700000.0
lbn,refugees,1977,700000.0
lbn,refugees,1978,5000.0
lbn,refugees,1979,2900.0
lbn,refugees,1980,5000.0
lbn,refugees,1981,3200.0
lbn,refugees,1982,2800.0
lbn,refugees,1983,2920.0
lbn,refugees,1984,2920.0
lbn,refugees,1985,4890.0
lbn,refugees,1986,5920.0
lbn,refugees,1987,5900.0
lbn,refugees,1988,4420.0
lbn,refugees,1989,4350.0
lbn,refugees,1990,2550.0
lbn,refugees,1991,5223.0
lbn,refugees,1992,6012.0
lbn,refugees,1993,1187.0
lbn,refugees,1994,1359.0
lbn,refugees,1995,1867.0
lbn,refugees,1996,2408.0
lbn,refugees,1997,3062.0
lbn,refugees,1998,3684.0
lbn,refugees,1999,4172.0
lbn,refugees,2000,2672.0
lbn,refugees,2001,2815.0
lbn,refugees,2002,2820.0
lbn,refugees,2003,2522.0
lbn,refugees,2004,1753.0
lbn,refugees,2005,1078.0
lbn,refugees,2006,20164.0
lbn,refugees,2007,50337.0
lbn,refugees,2008,50419.0
lbn,refugees,2009,50413.0
lbn,refugees,2010,8063.0
lbn,refugees,2011,8990.0
lbn,refugees,2012,133940.0
lbn,refugees,2013,856546.0
lbn,refugees,2014,1154040.0
lbn,refugees,2015,1070854.0
lbn,refugees,2016,1012969.0
lbn,refugees,2017,998876.0
lbn,refugees,2018,949653.0
lbn,returned_idps,2006,550000.0
lbn,returned_idps,2007,130000.0
lbn,returned_refugees,1972,50.0
lbn,returned_refugees,1973,50.0
lbn,returned_refugees,1982,6000.0
lbn,returned_refugees,1994,24.0
lbn,returned_refugees,1995,11.0
lbn,returned_refugees,1996,69.0
lbn,returned_refugees,1998,21.0
lbn,returned_refugees,1999,3.0
lbn,returned_refugees,2000,4.0
lbn,returned_refugees,2001,5.0
lbn,returned_refugees,2002,1.0
lbn,returned_refugees,2003,31.0
lbn,returned_refugees,2004,1531.0
lbn,returned_refugees,2005,432.0
lbn,returned_refugees,2006,1.0
lbn,returned_refugees,2007,132.0
lbn,returned_refugees,2008,115.0
lbn,returned_refugees,2009,321.0
lbn,returned_refugees,2010,40.0
lbn,returned_refugees,2011,560.0
lbn,returned_refugees,2012,595.0
lbn,returned_refugees,2013,237.0
lbn,returned_refugees,2014,109.0
lbn,returned_refugees,2015,51.0
lbr,asylum_seekers,2002,10.0
lbr,asylum_seekers,2004,5.0
lbr,asylum_seekers,2005,29.0
lbr,asylum_seekers,2006,53.0
lbr,asylum_seekers,2007,95.0
lbr,asylum_seekers,2008,36.0
lbr,asylum_seekers,2009,535.0
lbr,asylum_seekers,2010,28.0
lbr,asylum_seekers,2011,574.0
lbr,asylum_seekers,2012,48.0
lbr,asylum_seekers,2013,54.0
lbr,asylum_seekers,2014,46.0
lbr,asylum_seekers,2015,15.0
lbr,asylum_seekers,2016,17.0
lbr,asylum_seekers,2017,15.0
lbr,asylum_seekers,2018,20.0
lbr,internally_displaced_persons,1994,220000.0
lbr,internally_displaced_persons,1995,320000.0
lbr,internally_displaced_persons,1996,320000.0
lbr,internally_displaced_persons,1997,166000.0
lbr,internally_displaced_persons,1998,128292.0
lbr,internally_displaced_persons,1999,90584.0
lbr,internally_displaced_persons,2000,110686.0
lbr,internally_displaced_persons,2001,196116.0
lbr,internally_displaced_persons,2002,304115.0
lbr,internally_displaced_persons,2003,531616.0
lbr,internally_displaced_persons,2004,498566.0
lbr,internally_displaced_persons,2005,237822.0
lbr,others_of_concern,2003,15000.0
lbr,others_of_concern,2004,35.0
lbr,others_of_concern,2005,34.0
lbr,others_of_concern,2006,8.0
lbr,others_of_concern,2009,2500.0
lbr,others_of_concern,2010,1850.0
lbr,others_of_concern,2011,1850.0
lbr,others_of_concern,2012,1606.0
lbr,others_of_concern,2013,1540.0
lbr,others_of_concern,2014,1479.0
lbr,others_of_concern,2015,1479.0
lbr,others_of_concern,2016,1479.0
lbr,others_of_concern,2017,374.0
lbr,refugees,1969,1000.0
lbr,refugees,1971,60.0
lbr,refugees,1977,1550.0
lbr,refugees,1983,90.0
lbr,refugees,1984,260.0
lbr,refugees,1985,180.0
lbr,refugees,1986,250.0
lbr,refugees,1987,170.0
lbr,refugees,1988,80.0
lbr,refugees,1989,250.0
lbr,refugees,1992,100048.0
lbr,refugees,1993,150153.0
lbr,refugees,1994,120163.0
lbr,refugees,1995,120080.0
lbr,refugees,1996,120061.0
lbr,refugees,1997,126886.0
lbr,refugees,1998,96317.0
lbr,refugees,1999,96317.0
lbr,refugees,2000,69315.0
lbr,refugees,2001,54760.0
lbr,refugees,2002,64956.0
lbr,refugees,2003,33997.0
lbr,refugees,2004,15172.0
lbr,refugees,2005,10168.0
lbr,refugees,2006,16185.0
lbr,refugees,2007,10466.0
lbr,refugees,2008,10224.0
lbr,refugees,2009,6952.0
lbr,refugees,2010,24743.0
lbr,refugees,2011,128293.0
lbr,refugees,2012,65909.0
lbr,refugees,2013,53253.0
lbr,refugees,2014,38595.0
lbr,refugees,2015,36505.0
lbr,refugees,2016,18990.0
lbr,refugees,2017,11109.0
lbr,refugees,2018,9103.0
lbr,returned_idps,1999,47361.0
lbr,returned_idps,2000,13361.0
lbr,returned_idps,2004,33050.0
lbr,returned_idps,2005,260744.0
lbr,returned_idps,2006,237822.0
lbr,returned_refugees,1992,9950.0
lbr,returned_refugees,1994,113.0
lbr,returned_refugees,1996,12.0
lbr,returned_refugees,1997,1800.0
lbr,returned_refugees,1998,78773.0
lbr,returned_refugees,1999,3503.0
lbr,returned_refugees,2000,7502.0
lbr,returned_refugees,2001,15015.0
lbr,returned_refugees,2002,34593.0
lbr,returned_refugees,2003,19510.0
lbr,returned_refugees,2004,21023.0
lbr,returned_refugees,2005,4.0
lbr,returned_refugees,2006,4.0
lbr,returned_refugees,2007,2.0
lbr,returned_refugees,2008,5.0
lbr,returned_refugees,2009,2.0
lbr,returned_refugees,2010,5.0
lbr,returned_refugees,2011,135110.0
lbr,returned_refugees,2012,71987.0
lbr,returned_refugees,2013,18721.0
lbr,returned_refugees,2014,12211.0
lbr,returned_refugees,2015,12059.0
lbr,returned_refugees,2016,19084.0
lbr,stateless_persons,2013,1.0
lbr,stateless_persons,2014,1.0
lbr,stateless_persons,2015,1.0
lby,asylum_seekers,2000,208.0
lby,asylum_seekers,2001,15.0
lby,asylum_seekers,2002,30.0
lby,asylum_seekers,2003,58.0
lby,asylum_seekers,2004,200.0
lby,asylum_seekers,2005,200.0
lby,asylum_seekers,2006,1994.0
lby,asylum_seekers,2007,2777.0
lby,asylum_seekers,2008,4834.0
lby,asylum_seekers,2009,3317.0
lby,asylum_seekers,2010,3194.0
lby,asylum_seekers,2011,2894.0
