origin,displacement_type,time,displaced_population
lby,returned_idps,2016,449840
lby,returned_idps,2017,149883
lby,returned_idps,2018,43681
lby,returned_refugees,1994,7
lby,returned_refugees,1996,1
lby,returned_refugees,2006,1
lby,returned_refugees,2011,148951
lby,returned_refugees,2012,1055
lca,asylum_seekers,2000,28
lca,asylum_seekers,2001,69
lca,asylum_seekers,2002,274
lca,asylum_seekers,2003,274
lca,asylum_seekers,2004,148
lca,asylum_seekers,2005,201
lca,asylum_seekers,2006,142
lca,asylum_seekers,2007,179
lca,asylum_seekers,2008,336
lca,asylum_seekers,2009,598
lca,asylum_seekers,2010,684
lca,asylum_seekers,2011,681
lca,asylum_seekers,2012,516
lca,asylum_seekers,2013,260
lca,asylum_seekers,2014,33
lca,asylum_seekers,2015,53
lca,asylum_seekers,2016,199
lca,asylum_seekers,2017,177
lca,asylum_seekers,2018,64
lca,refugees,1995,2
lca,refugees,1996,2
lca,refugees,1997,3
lca,refugees,1998,5
lca,refugees,1999,9
lca,refugees,2000,11
lca,refugees,2001,9
lca,refugees,2002,10
lca,refugees,2003,16
lca,refugees,2004,34
lca,refugees,2005,99
lca,refugees,2006,163
lca,refugees,2007,227
lca,refugees,2008,288
lca,refugees,2009,314
lca,refugees,2010,334
lca,refugees,2011,433
lca,refugees,2012,566
lca,refugees,2013,710
lca,refugees,2014,922
lca,refugees,2015,1011
lca,refugees,2016,994
lca,refugees,2017,995
lca,refugees,2018,1025
lie,asylum_seekers,2010,1
lka,asylum_seekers,2000,6509
lka,asylum_seekers,2001,6601
lka,asylum_seekers,2002,4933
lka,asylum_seekers,2003,2962
lka,asylum_seekers,2004,3125
lka,asylum_seekers,2005,4238
lka,asylum_seekers,2006,4729
lka,asylum_seekers,2007,5980
lka,asylum_seekers,2008,7057
lka,asylum_seekers,2009,7566
lka,asylum_seekers,2010,8603
lka,asylum_seekers,2011,10245
lka,asylum_seekers,2012,14034
lka,asylum_seekers,2013,16158
lka,asylum_seekers,2014,17259
lka,asylum_seekers,2015,14797
lka,asylum_seekers,2016,15198
lka,asylum_seekers,2017,18912
lka,asylum_seekers,2018,14501
lka,internally_displaced_persons,1993,29400
lka,internally_displaced_persons,1994,9090
lka,internally_displaced_persons,1995,200000
lka,internally_displaced_persons,1996,200000
lka,internally_displaced_persons,1997,200000
lka,internally_displaced_persons,1998,603025
lka,internally_displaced_persons,1999,612518
lka,internally_displaced_persons,2000,706514
lka,internally_displaced_persons,2001,731838
lka,internally_displaced_persons,2002,462826
lka,internally_displaced_persons,2003,386104
lka,internally_displaced_persons,2004,351884
lka,internally_displaced_persons,2005,324699
lka,internally_displaced_persons,2006,469165
lka,internally_displaced_persons,2007,459567
lka,internally_displaced_persons,2008,504800
lka,internally_displaced_persons,2009,434900
lka,internally_displaced_persons,2010,273772
lka,internally_displaced_persons,2011,138401
lka,internally_displaced_persons,2012,93482
lka,internally_displaced_persons,2013,42191
lka,internally_displaced_persons,2014,30847
lka,internally_displaced_persons,2015,44934
lka,internally_displaced_persons,2016,39730
lka,internally_displaced_persons,2017,39322
lka,internally_displaced_persons,2018,35473
lka,others_of_concern,1998,16
lka,others_of_concern,2000,2
lka,others_of_concern,2013,7
lka,others_of_concern,2014,15
lka,others_of_concern,2015,17
lka,others_of_concern,2016,12
lka,others_of_concern,2017,6
lka,refugees,1985,160
lka,refugees,1986,315
lka,refugees,1987,219
lka,refugees,1988,3390
lka,refugees,1989,7692
lka,refugees,1990,208271
lka,refugees,1991,209349
lka,refugees,1992,128115
lka,refugees,1993,91845
lka,refugees,1994,114456
lka,refugees,1995,107589
lka,refugees,1996,109578
lka,refugees,1997,122287
lka,refugees,1998,114976
lka,refugees,1999,116709
lka,refugees,2000,124160
lka,refugees,2001,122420
lka,refugees,2002,133239
lka,refugees,2003,122010
lka,refugees,2004,114053
lka,refugees,2005,108139
lka,refugees,2006,116966
lka,refugees,2007,134952
lka,refugees,2008,137752
lka,refugees,2009,145721
lka,refugees,2010,141074
lka,refugees,2011,136617
lka,refugees,2012,132731
lka,refugees,2013,123084
lka,refugees,2014,122010
lka,refugees,2015,121443
lka,refugees,2016,117479
lka,refugees,2017,115612
lka,refugees,2018,113930
lka,returned_idps,1998,30490
lka,returned_idps,2002,269012
lka,returned_idps,2003,76722
lka,returned_idps,2004,34220
lka,returned_idps,2005,27185
lka,returned_idps,2006,89405
lka,returned_idps,2007,158600
lka,returned_idps,2008,20800
lka,returned_idps,2009,94600
lka,returned_idps,2010,161128
lka,returned_idps,2011,144577
lka,returned_idps,2012,44610
lka,returned_idps,2013,40691
lka,returned_idps,2014,358
lka,returned_idps,2015,8112
lka,returned_idps,2016,12445
lka,returned_idps,2017,408
lka,returned_idps,2018,3849
lka,returned_refugees,1988,100
lka,returned_refugees,1992,29102
lka,returned_refugees,1993,58
lka,returned_refugees,1994,8176
lka,returned_refugees,1995,10216
lka,returned_refugees,1996,47
lka,returned_refugees,1997,1
lka,returned_refugees,1998,116
lka,returned_refugees,1999,96
lka,returned_refugees,2000,16
lka,returned_refugees,2001,14
lka,returned_refugees,2002,1439
lka,returned_refugees,2003,5023
lka,returned_refugees,2004,10040
lka,returned_refugees,2005,2700
lka,returned_refugees,2006,375
lka,returned_refugees,2007,2000
lka,returned_refugees,2008,1739
lka,returned_refugees,2009,1489
lka,returned_refugees,2010,5062
lka,returned_refugees,2011,2365
lka,returned_refugees,2012,1480
lka,returned_refugees,2013,920
lka,returned_refugees,2014,504
lka,returned_refugees,2015,852
lka,returned_refugees,2016,1054
lka,returned_refugees,2017,1586
lka,returned_refugees,2018,1421
lso,asylum_seekers,2000,1
lso,asylum_seekers,2001,8
lso,asylum_seekers,2002,5
lso,asylum_seekers,2003,4
lso,asylum_seekers,2004,6
lso,asylum_seekers,2005,7
lso,asylum_seekers,2006,5
lso,asylum_seekers,2007,13
lso,asylum_seekers,2008,17
lso,asylum_seekers,2009,4
lso,asylum_seekers,2010,5
lso,asylum_seekers,2011,164
lso,asylum_seekers,2012,285
lso,asylum_seekers,2013,681
lso,asylum_seekers,2014,666
lso,asylum_seekers,2015,1094
lso,asylum_seekers,2016,698
lso,asylum_seekers,2018,23
lso,refugees,1971,60
lso,refugees,1974,110
lso,refugees,1975,310
lso,refugees,1977,90
lso,refugees,1978,160
lso,refugees,1979,160
lso,refugees,1980,70
lso,refugees,1981,80
lso,refugees,1989,4
lso,refugees,1990,4
lso,refugees,1991,4
lso,refugees,1993,55
lso,refugees,1996,2
lso,refugees,1997,3
lso,refugees,1998,3
lso,refugees,1999,3
lso,refugees,2000,4
lso,refugees,2001,1
lso,refugees,2002,4
lso,refugees,2003,6
lso,refugees,2004,7
lso,refugees,2005,6
lso,refugees,2006,8
lso,refugees,2007,7
lso,refugees,2008,8
lso,refugees,2009,10
lso,refugees,2010,11
lso,refugees,2011,11
lso,refugees,2012,13
lso,refugees,2013,15
lso,refugees,2014,17
lso,refugees,2015,17
lso,refugees,2016,12
lso,refugees,2017,6
lso,refugees,2018,6
lso,returned_refugees,1979,70
lso,returned_refugees,1986,50
lso,returned_refugees,1993,3
lso,returned_refugees,1994,1
lso,returned_refugees,1995,1
ltu,asylum_seekers,2000,136
ltu,asylum_seekers,2001,258
ltu,asylum_seekers,2002,358
ltu,asylum_seekers,2003,363
ltu,asylum_seekers,2004,209
ltu,asylum_seekers,2005,188
ltu,asylum_seekers,2006,167
ltu,asylum_seekers,2007,87
ltu,asylum_seekers,2008,60
ltu,asylum_seekers,2009,116
ltu,asylum_seekers,2010,124
ltu,asylum_seekers,2011,122
ltu,asylum_seekers,2012,94
ltu,asylum_seekers,2013,81
ltu,asylum_seekers,2014,57
ltu,asylum_seekers,2015,72
ltu,asylum_seekers,2016,79
ltu,asylum_seekers,2017,92
ltu,asylum_seekers,2018,79
ltu,others_of_concern,1998,1091
ltu,refugees,1980,1
ltu,refugees,1981,1
ltu,refugees,1982,1
ltu,refugees,1983,1
ltu,refugees,1984,1
ltu,refugees,1985,1
ltu,refugees,1990,4
ltu,refugees,1991,4
ltu,refugees,1992,8
ltu,refugees,1993,11
ltu,refugees,1994,63
ltu,refugees,1995,109
ltu,refugees,1996,662
ltu,refugees,1997,649
ltu,refugees,1998,282
ltu,refugees,1999,258
ltu,refugees,2000,163
ltu,refugees,2001,216
ltu,refugees,2002,1371
ltu,refugees,2003,1541
ltu,refugees,2004,1476
ltu,refugees,2005,1448
ltu,refugees,2006,942
ltu,refugees,2007,466
ltu,refugees,2008,490
ltu,refugees,2009,501
ltu,refugees,2010,515
ltu,refugees,2011,528
ltu,refugees,2012,491
ltu,refugees,2013,220
ltu,refugees,2014,183
ltu,refugees,2015,144
ltu,refugees,2016,73
ltu,refugees,2017,67
ltu,refugees,2018,56
lux,asylum_seekers,2003,1
lux,asylum_seekers,2009,1
lux,asylum_seekers,2010,1
lux,asylum_seekers,2011,1
lux,asylum_seekers,2012,1
lux,asylum_seekers,2013,1
lux,asylum_seekers,2014,1
lux,refugees,2004,1
lux,refugees,2005,1
lux,refugees,2006,2
lux,refugees,2007,2
lux,refugees,2013,1
lux,refugees,2014,2
lux,refugees,2015,2
lux,refugees,2016,2
lva,asylum_seekers,2000,116
lva,asylum_seekers,2001,182
lva,asylum_seekers,2002,196
lva,asylum_seekers,2003,200
lva,asylum_seekers,2004,154
lva,asylum_seekers,2005,123
lva,asylum_seekers,2006,103
lva,asylum_seekers,2007,42
lva,asylum_seekers,2008,31
lva,asylum_seekers,2009,86
lva,asylum_seekers,2010,183
lva,asylum_seekers,2011,153
lva,asylum_seekers,2012,107
lva,asylum_seekers,2013,75
lva,asylum_seekers,2014,63
lva,asylum_seekers,2015,84
lva,asylum_seekers,2016,98
lva,asylum_seekers,2017,107
lva,asylum_seekers,2018,93
lva,others_of_concern,1998,2942
lva,refugees,1992,4
lva,refugees,1993,4
lva,refugees,1994,93
lva,refugees,1995,160
lva,refugees,1996,1958
lva,refugees,1997,1915
lva,refugees,1998,1013
lva,refugees,1999,907
lva,refugees,2000,491
lva,refugees,2001,619
lva,refugees,2002,3082
lva,refugees,2003,3177
lva,refugees,2004,2826
lva,refugees,2005,2430
lva,refugees,2006,1424
lva,refugees,2007,662
lva,refugees,2008,763
lva,refugees,2009,791
lva,refugees,2010,713
lva,refugees,2011,709
lva,refugees,2012,662
lva,refugees,2013,233
lva,refugees,2014,213
lva,refugees,2015,193
lva,refugees,2016,172
lva,refugees,2017,157
lva,refugees,2018,147
mac,asylum_seekers,2000,1
mac,asylum_seekers,2001,4
mac,asylum_seekers,2002,9
mac,asylum_seekers,2003,3
mac,asylum_seekers,2004,6
mac,asylum_seekers,2005,7
mac,asylum_seekers,2006,4
mac,asylum_seekers,2007,4
mac,asylum_seekers,2008,2
mac,asylum_seekers,2011,1
mac,asylum_seekers,2012,1
mac,asylum_seekers,2013,5
mac,asylum_seekers,2014,14
mac,asylum_seekers,2015,24
mac,asylum_seekers,2016,1
mac,asylum_seekers,2017,9
mac,asylum_seekers,2018,25
mac,refugees,1996,1
mac,refugees,1997,1
mac,refugees,1998,1
mac,refugees,1999,1
mac,refugees,2000,6
mac,refugees,2001,8
mac,refugees,2002,15
mac,refugees,2003,15
mac,refugees,2004,20
mac,refugees,2005,9
mac,refugees,2006,9
mac,refugees,2007,9
mac,refugees,2008,9
mac,refugees,2009,9
mac,refugees,2010,10
mac,refugees,2011,10
mac,refugees,2012,1
mac,refugees,2013,1
mac,refugees,2014,5
mac,refugees,2015,5
mac,refugees,2016,4
mar,asylum_seekers,2000,182
mar,asylum_seekers,2001,273
mar,asylum_seekers,2002,299
mar,asylum_seekers,2003,266
mar,asylum_seekers,2004,263
mar,asylum_seekers,2005,463
mar,asylum_seekers,2006,589
mar,asylum_seekers,2007,466
mar,asylum_seekers,2008,534
mar,asylum_seekers,2009,610
mar,asylum_seekers,2010,846
mar,asylum_seekers,2011,1153
mar,asylum_seekers,2012,1786
mar,asylum_seekers,2013,2875
mar,asylum_seekers,2014,3473
mar,asylum_seekers,2015,5602
mar,asylum_seekers,2016,7202
mar,asylum_seekers,2017,6850
mar,asylum_seekers,2018,8153
mar,others_of_concern,2013,15
mar,others_of_concern,2014,13
mar,others_of_concern,2015,11
mar,others_of_concern,2016,9
mar,others_of_concern,2017,14
mar,others_of_concern,2018,20
mar,refugees,1983,1
mar,refugees,1984,1
mar,refugees,1985,1
mar,refugees,1986,1
mar,refugees,1987,2
mar,refugees,1988,3
mar,refugees,1989,6
mar,refugees,1990,15
mar,refugees,1991,44
mar,refugees,1992,91
mar,refugees,1993,105
mar,refugees,1994,180
mar,refugees,1995,301
mar,refugees,1996,297
mar,refugees,1997,310
mar,refugees,1998,353
mar,refugees,1999,377
mar,refugees,2000,392
mar,refugees,2001,363
mar,refugees,2002,1269
mar,refugees,2003,1291
mar,refugees,2004,1318
mar,refugees,2005,2920
mar,refugees,2006,4710
mar,refugees,2007,4039
mar,refugees,2008,3533
mar,refugees,2009,2286
mar,refugees,2010,2284
mar,refugees,2011,2312
mar,refugees,2012,2407
mar,refugees,2013,1308
mar,refugees,2014,1539
mar,refugees,2015,1786
mar,refugees,2016,2262
mar,refugees,2017,3068
mar,refugees,2018,3848
mar,returned_refugees,1996,1
mco,asylum_seekers,2002,1
mco,asylum_seekers,2003,1
mco,asylum_seekers,2004,1
mco,asylum_seekers,2005,3
mco,asylum_seekers,2006,5
mco,asylum_seekers,2013,1
mco,asylum_seekers,2014,6
mco,asylum_seekers,2015,2
mco,asylum_seekers,2016,1
mco,refugees,1996,1
mco,refugees,1997,1
mco,refugees,1998,1
mco,refugees,1999,1
mco,refugees,2000,1
mco,refugees,2002,1
mco,refugees,2003,1
mco,refugees,2009,1
mco,refugees,2010,2
mco,refugees,2011,4
mco,refugees,2012,4
mco,refugees,2013,3
mco,refugees,2014,3
mco,refugees,2015,3
mco,refugees,2016,3
mda,asylum_seekers,2000,871
mda,asylum_seekers,2001,2150
mda,asylum_seekers,2002,1522
mda,asylum_seekers,2003,981
mda,asylum_seekers,2004,622
mda,asylum_seekers,2005,576
mda,asylum_seekers,2006,1277
mda,asylum_seekers,2007,909
mda,asylum_seekers,2008,888
mda,asylum_seekers,2009,739
mda,asylum_seekers,2010,633
mda,asylum_seekers,2011,460
mda,asylum_seekers,2012,445
mda,asylum_seekers,2013,878
mda,asylum_seekers,2014,1501
mda,asylum_seekers,2015,3431
mda,asylum_seekers,2016,4092
mda,asylum_seekers,2017,3420
mda,asylum_seekers,2018,4527
mda,internally_displaced_persons,1997,1278
mda,internally_displaced_persons,1998,1278
mda,internally_displaced_persons,1999,8080
mda,internally_displaced_persons,2000,8080
mda,internally_displaced_persons,2001,1000
mda,internally_displaced_persons,2002,1000
mda,others_of_concern,1998,417
mda,others_of_concern,2014,1
mda,others_of_concern,2015,1
mda,others_of_concern,2016,1
mda,refugees,1993,6
mda,refugees,1994,458
mda,refugees,1995,529
mda,refugees,1996,5829
mda,refugees,1997,5141
mda,refugees,1998,2754
mda,refugees,1999,2407
mda,refugees,2000,2657
mda,refugees,2001,3737
mda,refugees,2002,10130
mda,refugees,2003,11146
mda,refugees,2004,11938
mda,refugees,2005,12064
mda,refugees,2006,11680
mda,refugees,2007,4918
mda,refugees,2008,5555
mda,refugees,2009,5925
mda,refugees,2010,6200
mda,refugees,2011,6264
mda,refugees,2012,6148
mda,refugees,2013,2207
mda,refugees,2014,2233
mda,refugees,2015,2289
mda,refugees,2016,2318
mda,refugees,2017,2322
mda,refugees,2018,2377
mda,returned_refugees,1996,2
mdg,asylum_seekers,2000,15
mdg,asylum_seekers,2001,11
mdg,asylum_seekers,2002,17
mdg,asylum_seekers,2003,33
mdg,asylum_seekers,2004,18
mdg,asylum_seekers,2005,19
mdg,asylum_seekers,2006,25
mdg,asylum_seekers,2007,5
mdg,asylum_seekers,2008,17
mdg,asylum_seekers,2009,32
mdg,asylum_seekers,2010,22
mdg,asylum_seekers,2011,18
mdg,asylum_seekers,2012,33
mdg,asylum_seekers,2013,172
mdg,asylum_seekers,2014,209
mdg,asylum_seekers,2015,173
mdg,asylum_seekers,2016,54
mdg,asylum_seekers,2017,74
mdg,asylum_seekers,2018,113
mdg,others_of_concern,1998,1
mdg,others_of_concern,2011,1
mdg,others_of_concern,2012,1
mdg,others_of_concern,2013,2
mdg,others_of_concern,2014,6
mdg,others_of_concern,2015,5
mdg,others_of_concern,2016,4
mdg,refugees,1991,1
mdg,refugees,1992,1
mdg,refugees,1993,1
mdg,refugees,1994,3
mdg,refugees,1995,79
mdg,refugees,1996,79
mdg,refugees,1997,76
mdg,refugees,1998,66
mdg,refugees,1999,54
mdg,refugees,2000,54
mdg,refugees,2001,40
mdg,refugees,2002,53
mdg,refugees,2003,88
mdg,refugees,2004,135
mdg,refugees,2005,203
mdg,refugees,2006,260
mdg,refugees,2007,284
mdg,refugees,2008,277
mdg,refugees,2009,274
mdg,refugees,2010,270
mdg,refugees,2011,289
mdg,refugees,2012,301
mdg,refugees,2013,296
mdg,refugees,2014,281
mdg,refugees,2015,286
mdg,refugees,2016,297
mdg,refugees,2017,281
mdg,refugees,2018,278
mdg,returned_refugees,2000,1
mdv,asylum_seekers,2000,3
mdv,asylum_seekers,2001,1
mdv,asylum_seekers,2002,1
mdv,asylum_seekers,2003,3
mdv,asylum_seekers,2004,6
mdv,asylum_seekers,2005,4
mdv,asylum_seekers,2006,4
mdv,asylum_seekers,2007,2
mdv,asylum_seekers,2008,1
mdv,asylum_seekers,2010,3
mdv,asylum_seekers,2011,2
mdv,asylum_seekers,2012,32
mdv,asylum_seekers,2013,25
mdv,asylum_seekers,2014,9
mdv,asylum_seekers,2015,28
mdv,asylum_seekers,2016,39
mdv,asylum_seekers,2017,28
mdv,asylum_seekers,2018,25
mdv,others_of_concern,2013,1
mdv,refugees,1988,1
mdv,refugees,1989,1
mdv,refugees,1990,1
mdv,refugees,1991,1
mdv,refugees,1996,1
mdv,refugees,1997,1
mdv,refugees,1998,2
mdv,refugees,1999,3
mdv,refugees,2000,4
mdv,refugees,2001,3
mdv,refugees,2002,3
mdv,refugees,2003,1
mdv,refugees,2004,3
mdv,refugees,2005,13
mdv,refugees,2006,16
mdv,refugees,2007,17
mdv,refugees,2008,16
mdv,refugees,2009,16
mdv,refugees,2010,19
mdv,refugees,2011,21
mdv,refugees,2012,24
mdv,refugees,2013,31
mdv,refugees,2014,36
mdv,refugees,2015,42
mdv,refugees,2016,57
mdv,refugees,2017,58
mdv,refugees,2018,59
mex,asylum_seekers,2000,13059
mex,asylum_seekers,2001,22473
mex,asylum_seekers,2002,30873
mex,asylum_seekers,2003,26461
mex,asylum_seekers,2004,18836
mex,asylum_seekers,2005,12614
mex,asylum_seekers,2006,11817
mex,asylum_seekers,2007,14766
mex,asylum_seekers,2008,17443
mex,asylum_seekers,2009,20413
mex,asylum_seekers,2010,9970
mex,asylum_seekers,2011,5339
mex,asylum_seekers,2012,3605
mex,asylum_seekers,2013,12267
mex,asylum_seekers,2014,29354
mex,asylum_seekers,2015,46253
mex,asylum_seekers,2016,64269
mex,asylum_seekers,2017,85068
mex,asylum_seekers,2018,89771
mex,refugees,1994,248
mex,refugees,1995,361
mex,refugees,1996,520
mex,refugees,1997,665
mex,refugees,1998,1016
mex,refugees,1999,1359
mex,refugees,2000,1291
mex,refugees,2001,1594
mex,refugees,2002,1670
mex,refugees,2003,1652
mex,refugees,2004,1744
mex,refugees,2005,2313
mex,refugees,2006,3304
mex,refugees,2007,5572
mex,refugees,2008,6162
mex,refugees,2009,6435
mex,refugees,2010,6816
mex,refugees,2011,7472
mex,refugees,2012,8435
mex,refugees,2013,9390
mex,refugees,2014,10666
mex,refugees,2015,11333
mex,refugees,2016,10385
mex,refugees,2017,11663
mex,refugees,2018,12845
mex,returned_refugees,1996,1
mex,returned_refugees,2000,6
mhl,asylum_seekers,2002,1
mhl,asylum_seekers,2013,5
mhl,asylum_seekers,2014,6
mhl,asylum_seekers,2015,6
mhl,refugees,2012,2
mhl,refugees,2013,3
mhl,refugees,2014,3
mhl,refugees,2015,3
mhl,refugees,2016,3
mhl,refugees,2017,7
mhl,refugees,2018,7
mkd,asylum_seekers,2000,504
mkd,asylum_seekers,2001,2226
mkd,asylum_seekers,2002,2125
mkd,asylum_seekers,2003,1168
mkd,asylum_seekers,2004,698
mkd,asylum_seekers,2005,706
mkd,asylum_seekers,2006,1601
mkd,asylum_seekers,2007,1110
mkd,asylum_seekers,2008,1084
mkd,asylum_seekers,2009,875
mkd,asylum_seekers,2010,2851
mkd,asylum_seekers,2011,2264
mkd,asylum_seekers,2012,4648
mkd,asylum_seekers,2013,6691
mkd,asylum_seekers,2014,7993
mkd,asylum_seekers,2015,14618
